Customer_ID,Gender,Age,Region,Subscription_Type,Monthly_Charges,Tenure_Months,Total_Spend,Support_Tickets,Last_Login_Days,Payment_Method,Contract_Type,Join_Date,Churn,Customer_Lifetime_Value
CUST0551,Female,22,West,Basic,20,27,638,5,42,Net Banking,Yearly,23-10-2024,No,540
CUST0552,Male,37,South,Standard,39,11,445,3,31,UPI,Yearly,16-01-2024,No,429
CUST0553,Male,36,South,Standard,59,11,736,4,12,Debit Card,Monthly,29-06-2023,No,649
CUST0554,Male,25,East,Basic,14,29,422,5,12,UPI,Monthly,30-07-2023,No,406
CUST0555,Female,27,South,Basic,15,35,552,1,59,Net Banking,Quarterly,26-01-2023,No,525
CUST0556,Male,38,West,Basic,20,42,865,7,58,UPI,Yearly,24-10-2023,No,840
CUST0557,Male,62,West,Basic,11,9,190,1,20,UPI,Monthly,26-01-2023,No,99
CUST0558,Male,23,North,Basic,16,38,692,3,51,PayPal,Quarterly,24-02-2025,Yes,608
CUST0559,Male,46,East,Standard,46,26,1195,7,21,Net Banking,Yearly,09-09-2024,No,1196
CUST0560,Female,27,North,Standard,42,24,961,4,23,Debit Card,Monthly,26-12-2023,Yes,1008
CUST0561,Female,64,West,Premium,96,29,2807,2,52,Debit Card,Quarterly,15-01-2025,No,2784
CUST0562,Male,55,North,Standard,39,31,1293,5,5,Net Banking,Monthly,27-08-2024,No,1209
CUST0563,Female,58,West,Premium,105,30,3245,2,13,Credit Card,Monthly,10-07-2023,No,3150
CUST0564,Female,37,East,Premium,105,48,5108,3,2,Net Banking,Monthly,21-03-2025,Yes,5040
CUST0565,Female,25,West,Standard,43,12,591,10,16,Credit Card,Yearly,30-01-2023,Yes,516
CUST0566,Male,56,East,Standard,48,28,1360,10,44,PayPal,Quarterly,02-05-2024,No,1344
CUST0567,Male,64,East,Standard,35,38,1294,2,21,Debit Card,Yearly,17-04-2024,No,1330
CUST0568,Male,21,South,Basic,21,4,108,4,34,Credit Card,Monthly,16-10-2024,No,84
CUST0569,Male,56,East,Standard,57,21,1224,4,44,Debit Card,Quarterly,15-12-2024,No,1197
CUST0570,Male,18,South,Basic,25,27,712,2,7,PayPal,Monthly,12-08-2023,Yes,675
CUST0571,Male,57,South,Standard,57,35,2086,1,27,Credit Card,Yearly,16-04-2024,No,1995
CUST0572,Male,48,South,Basic,14,29,489,5,12,Debit Card,Quarterly,27-12-2024,No,406
CUST0573,Male,62,North,Basic,14,14,179,1,28,Credit Card,Monthly,08-12-2024,No,196
CUST0574,Female,48,North,Standard,33,3,180,9,4,Credit Card,Monthly,25-04-2024,Yes,99
CUST0575,Female,37,North,Standard,55,8,442,9,58,Credit Card,Quarterly,24-07-2023,Yes,440
CUST0576,Male,27,North,Premium,107,23,2501,2,55,Credit Card,Yearly,27-05-2024,No,2461
CUST0577,Male,55,South,Standard,52,13,698,2,58,PayPal,Quarterly,11-02-2025,No,676
CUST0578,Female,63,South,Standard,35,29,992,2,54,PayPal,Quarterly,30-12-2023,No,1015
CUST0579,Female,32,East,Standard,40,8,389,1,34,PayPal,Quarterly,20-05-2023,No,320
CUST0580,Female,64,South,Basic,13,25,347,7,39,PayPal,Monthly,23-01-2025,Yes,325
CUST0581,Female,44,North,Basic,16,5,151,10,24,Net Banking,Yearly,03-07-2023,Yes,80
CUST0582,Male,46,North,Standard,33,10,381,6,45,UPI,Quarterly,27-08-2024,No,330
CUST0583,Female,30,West,Basic,22,8,185,6,47,UPI,Quarterly,26-05-2024,Yes,176
CUST0584,Female,48,West,Standard,45,33,1506,2,50,Net Banking,Yearly,10-04-2024,Yes,1485
CUST0585,Male,32,West,Standard,33,48,1547,1,32,PayPal,Monthly,25-11-2024,Yes,1584
CUST0586,Female,61,West,Basic,13,5,148,7,51,PayPal,Monthly,22-04-2024,Yes,65
CUST0587,Female,34,West,Standard,47,35,1599,0,28,Net Banking,Yearly,02-05-2023,No,1645
CUST0588,Female,47,West,Basic,19,46,866,7,28,Credit Card,Monthly,18-05-2023,Yes,874
CUST0589,Male,54,West,Standard,51,35,1881,7,31,UPI,Quarterly,29-07-2024,No,1785
CUST0590,Male,49,East,Standard,51,23,1195,5,4,UPI,Monthly,29-01-2023,No,1173
CUST0591,Female,65,East,Standard,50,22,1147,1,28,Credit Card,Quarterly,20-12-2023,No,1100
CUST0592,Male,60,North,Basic,19,38,693,1,56,PayPal,Monthly,09-11-2023,Yes,722
CUST0593,Male,38,East,Basic,23,37,932,6,18,Net Banking,Quarterly,21-01-2023,No,851
CUST0594,Female,54,South,Basic,25,7,177,5,32,PayPal,Quarterly,29-05-2024,No,175
CUST0595,Female,37,West,Basic,25,41,994,8,14,Debit Card,Monthly,22-10-2023,Yes,1025
CUST0596,Female,57,West,Standard,57,38,2140,9,22,Debit Card,Monthly,07-10-2023,Yes,2166
CUST0597,Female,40,West,Standard,39,33,1313,6,43,UPI,Quarterly,06-07-2024,Yes,1287
CUST0598,Female,57,South,Standard,47,12,518,10,46,Net Banking,Quarterly,12-06-2024,No,564
CUST0599,Female,35,South,Premium,109,28,3146,10,4,Debit Card,Quarterly,18-06-2024,Yes,3052
CUST0600,Male,27,West,Standard,57,28,1651,5,56,UPI,Quarterly,30-04-2025,No,1596
CUST0601,Male,36,East,Standard,49,16,837,3,8,Net Banking,Monthly,03-06-2023,Yes,784
CUST0602,Female,49,South,Standard,50,3,151,2,18,Credit Card,Monthly,20-05-2023,Yes,150
CUST0603,Female,64,East,Standard,57,6,372,9,20,Credit Card,Monthly,07-03-2023,No,342
CUST0604,Female,43,West,Premium,78,16,1226,9,48,Credit Card,Quarterly,27-05-2024,No,1248
CUST0605,Female,33,South,Standard,40,22,979,6,52,Debit Card,Quarterly,05-02-2025,No,880
CUST0606,Male,24,East,Basic,24,27,663,9,4,PayPal,Yearly,17-05-2024,No,648
CUST0607,Male,45,North,Standard,38,10,422,7,46,Credit Card,Monthly,12-01-2024,No,380
CUST0608,Male,62,South,Premium,86,36,3144,4,41,Net Banking,Quarterly,18-12-2024,No,3096
CUST0609,Male,42,West,Basic,18,20,333,3,20,UPI,Yearly,04-08-2023,No,360
CUST0610,Female,59,West,Standard,57,6,417,7,48,Credit Card,Monthly,27-02-2024,No,342
CUST0611,Male,28,South,Standard,41,27,1197,5,30,Net Banking,Quarterly,12-12-2024,Yes,1107
CUST0612,Male,59,West,Basic,19,21,496,1,8,UPI,Monthly,11-06-2023,Yes,399
CUST0613,Male,46,West,Standard,38,12,489,4,13,Net Banking,Quarterly,28-03-2023,No,456
CUST0614,Male,54,West,Basic,17,6,170,3,17,PayPal,Yearly,19-12-2024,No,102
CUST0615,Female,45,West,Standard,60,24,1433,9,8,Net Banking,Monthly,15-01-2023,No,1440
CUST0616,Male,25,East,Basic,18,19,418,6,9,Debit Card,Monthly,17-03-2024,No,342
CUST0617,Female,44,West,Basic,10,19,207,3,40,Credit Card,Quarterly,06-04-2024,No,190
CUST0618,Female,18,North,Standard,52,26,1356,6,46,Credit Card,Yearly,09-03-2024,No,1352
CUST0619,Male,53,North,Basic,17,31,567,9,43,UPI,Monthly,01-04-2025,Yes,527
CUST0620,Male,50,East,Standard,42,43,1850,2,58,Debit Card,Monthly,26-07-2024,Yes,1806
CUST0621,Female,50,North,Standard,44,9,368,5,46,UPI,Monthly,27-06-2024,Yes,396
CUST0622,Female,20,East,Premium,87,48,4218,6,19,Net Banking,Monthly,27-09-2023,No,4176
CUST0623,Male,28,North,Basic,14,36,566,0,13,Net Banking,Yearly,02-06-2023,Yes,504
CUST0624,Female,34,West,Basic,13,32,376,7,23,Credit Card,Monthly,27-12-2024,Yes,416
CUST0625,Female,64,South,Premium,75,14,1072,2,54,PayPal,Monthly,22-06-2023,No,1050
CUST0626,Male,18,East,Standard,43,5,228,7,44,Credit Card,Quarterly,07-04-2023,No,215
CUST0627,Female,43,West,Basic,13,21,262,0,6,UPI,Yearly,16-04-2024,No,273
CUST0628,Male,56,South,Standard,31,42,1367,5,47,Credit Card,Monthly,21-01-2025,No,1302
CUST0629,Female,59,North,Basic,12,36,479,1,26,Credit Card,Quarterly,19-09-2023,Yes,432
CUST0630,Female,31,South,Basic,19,42,787,1,20,UPI,Quarterly,17-05-2024,No,798
CUST0631,Female,60,North,Basic,16,32,576,6,31,Net Banking,Monthly,02-10-2023,No,512
CUST0632,Male,41,West,Standard,43,6,218,8,22,PayPal,Monthly,19-04-2024,No,258
CUST0633,Female,58,South,Standard,44,28,1202,7,20,PayPal,Monthly,02-06-2023,No,1232
CUST0634,Female,45,East,Basic,12,3,117,1,33,UPI,Monthly,11-03-2024,Yes,36
CUST0635,Male,34,North,Standard,30,8,308,2,51,Net Banking,Quarterly,06-07-2023,No,240
CUST0636,Male,63,South,Basic,24,43,1097,9,52,Debit Card,Quarterly,29-09-2023,Yes,1032
CUST0637,Male,23,North,Standard,57,44,2485,6,35,Debit Card,Quarterly,19-01-2023,Yes,2508
CUST0638,Female,59,West,Standard,57,43,2525,4,40,UPI,Quarterly,12-04-2025,No,2451
CUST0639,Male,23,West,Basic,13,2,24,0,14,PayPal,Monthly,07-05-2024,No,26
CUST0640,Female,30,West,Basic,14,31,492,0,8,Net Banking,Quarterly,20-06-2023,No,434
CUST0641,Female,19,West,Premium,82,19,1653,6,4,Net Banking,Quarterly,08-12-2023,Yes,1558
CUST0642,Female,65,South,Standard,39,3,191,6,32,Credit Card,Quarterly,09-06-2024,No,117
CUST0643,Female,51,West,Basic,12,18,272,7,8,Net Banking,Quarterly,21-05-2024,No,216
CUST0644,Female,19,West,Basic,25,23,637,3,33,Debit Card,Quarterly,13-08-2023,No,575
CUST0645,Female,36,North,Standard,43,44,1934,7,52,Net Banking,Monthly,15-06-2023,Yes,1892
CUST0646,Male,26,North,Basic,25,7,231,7,20,UPI,Monthly,29-08-2023,Yes,175
CUST0647,Male,34,West,Basic,11,5,91,6,8,UPI,Monthly,24-09-2024,Yes,55
CUST0648,Male,39,North,Standard,54,36,1962,2,55,Net Banking,Quarterly,07-12-2024,No,1944
CUST0649,Male,47,South,Premium,76,40,3016,8,3,UPI,Quarterly,03-06-2024,Yes,3040
CUST0650,Male,28,North,Standard,54,33,1859,1,10,Debit Card,Quarterly,24-10-2024,No,1782
CUST0651,Female,46,East,Premium,70,16,1191,5,19,Net Banking,Quarterly,01-06-2024,No,1120
CUST0652,Female,41,West,Standard,54,34,1893,3,9,PayPal,Monthly,01-04-2025,No,1836
CUST0653,Male,61,West,Basic,14,1,96,1,6,Credit Card,Monthly,13-12-2023,Yes,14
CUST0654,Female,43,West,Standard,50,10,597,0,41,Net Banking,Quarterly,31-12-2024,No,500
CUST0655,Male,61,West,Standard,53,48,2574,5,1,Net Banking,Yearly,26-04-2025,No,2544
CUST0656,Female,59,North,Basic,24,45,1118,10,26,Credit Card,Quarterly,05-03-2025,Yes,1080
CUST0657,Female,52,East,Basic,14,34,564,4,14,Debit Card,Quarterly,06-04-2023,No,476
CUST0658,Female,19,East,Basic,18,16,315,6,33,PayPal,Quarterly,24-04-2023,No,288
CUST0659,Male,40,South,Basic,13,29,403,9,48,UPI,Quarterly,06-01-2023,Yes,377
CUST0660,Male,37,East,Basic,14,46,690,8,48,Net Banking,Quarterly,11-09-2023,Yes,644
CUST0661,Female,24,North,Basic,23,6,111,0,28,UPI,Monthly,14-05-2023,No,138
CUST0662,Female,61,West,Standard,46,26,1213,9,32,Net Banking,Quarterly,13-10-2024,Yes,1196
CUST0663,Female,28,North,Basic,24,9,297,8,8,Debit Card,Monthly,12-12-2024,Yes,216
CUST0664,Male,53,North,Basic,23,8,164,5,37,UPI,Yearly,24-10-2023,Yes,184
CUST0665,Female,37,East,Premium,101,2,188,2,51,Debit Card,Monthly,26-08-2024,Yes,202
CUST0666,Female,29,West,Premium,77,36,2811,1,56,UPI,Monthly,15-02-2023,Yes,2772
CUST0667,Female,42,South,Standard,49,9,426,8,41,UPI,Quarterly,16-04-2024,No,441
CUST0668,Female,23,East,Standard,43,25,1084,6,22,Credit Card,Quarterly,07-07-2024,Yes,1075
CUST0669,Male,28,South,Standard,55,46,2559,8,42,PayPal,Quarterly,07-05-2023,No,2530
CUST0670,Male,52,North,Standard,48,34,1630,7,33,UPI,Monthly,20-01-2023,Yes,1632
CUST0671,Female,31,North,Basic,24,6,230,9,21,UPI,Quarterly,16-02-2024,No,144
CUST0672,Female,45,South,Basic,20,25,515,1,8,Debit Card,Monthly,12-04-2023,No,500
CUST0673,Male,34,East,Standard,60,27,1613,0,40,Net Banking,Monthly,30-11-2023,Yes,1620
CUST0674,Male,24,West,Basic,20,17,386,1,4,PayPal,Monthly,27-07-2023,Yes,340
CUST0675,Female,50,South,Basic,11,21,299,8,27,Credit Card,Monthly,09-03-2023,Yes,231
CUST0676,Female,35,West,Standard,33,16,620,10,51,Credit Card,Quarterly,09-05-2023,Yes,528
CUST0677,Female,58,West,Standard,34,24,904,2,51,Credit Card,Quarterly,09-09-2023,No,816
CUST0678,Female,18,West,Premium,109,19,2063,0,4,UPI,Yearly,08-05-2024,No,2071
CUST0679,Female,58,North,Basic,19,3,48,8,37,Debit Card,Yearly,13-03-2023,Yes,57
CUST0680,Female,64,West,Standard,43,14,681,5,57,UPI,Monthly,29-11-2024,No,602
CUST0681,Male,33,West,Standard,36,30,1114,0,59,Credit Card,Monthly,09-12-2024,Yes,1080
CUST0682,Male,18,North,Standard,58,45,2685,6,35,Net Banking,Monthly,25-03-2023,No,2610
CUST0683,Male,61,North,Basic,22,39,899,6,12,Net Banking,Yearly,25-02-2025,No,858
CUST0684,Male,41,East,Premium,84,48,3987,4,44,Debit Card,Monthly,27-12-2024,Yes,4032
CUST0685,Female,32,North,Premium,72,18,1372,9,14,UPI,Yearly,08-01-2023,Yes,1296
CUST0686,Male,54,South,Standard,36,43,1642,10,44,Credit Card,Monthly,09-09-2024,Yes,1548
CUST0687,Female,26,West,Basic,17,34,598,3,55,Credit Card,Quarterly,25-11-2024,Yes,578
CUST0688,Female,45,West,Standard,31,21,711,6,18,UPI,Yearly,05-05-2023,No,651
CUST0689,Female,51,South,Standard,37,4,169,6,35,UPI,Yearly,04-04-2024,Yes,148
CUST0690,Female,23,East,Premium,117,15,1813,1,59,Credit Card,Yearly,13-09-2023,Yes,1755
CUST0691,Female,58,North,Standard,43,2,121,4,16,UPI,Monthly,21-04-2023,Yes,86
CUST0692,Male,51,North,Standard,54,39,2168,1,41,Credit Card,Yearly,02-04-2024,No,2106
CUST0693,Female,42,North,Basic,12,9,73,7,4,Credit Card,Yearly,05-11-2023,No,108
CUST0694,Male,61,West,Basic,22,26,546,9,49,Net Banking,Monthly,25-02-2024,Yes,572
CUST0695,Female,47,South,Standard,49,7,379,10,44,Credit Card,Yearly,12-03-2025,Yes,343
CUST0696,Female,24,West,Basic,16,37,574,10,33,Debit Card,Quarterly,20-09-2023,Yes,592
CUST0697,Female,33,South,Basic,14,20,379,6,33,Debit Card,Monthly,29-10-2024,No,280
CUST0698,Male,48,North,Basic,21,1,103,9,43,Net Banking,Monthly,25-11-2024,Yes,21
CUST0699,Female,40,East,Basic,16,5,117,3,43,PayPal,Monthly,02-05-2024,Yes,80
CUST0700,Female,54,South,Premium,96,22,2103,1,30,Credit Card,Quarterly,19-03-2025,No,2112
CUST0701,Female,58,South,Basic,16,16,329,5,52,Credit Card,Monthly,27-01-2025,Yes,256
CUST0702,Female,41,North,Basic,13,10,154,7,13,Credit Card,Monthly,08-10-2024,Yes,130
CUST0703,Male,30,North,Basic,18,47,840,5,55,Debit Card,Monthly,21-07-2024,Yes,846
CUST0704,Male,34,East,Premium,113,9,1064,10,51,Net Banking,Monthly,24-04-2023,Yes,1017
CUST0705,Male,33,South,Basic,15,34,571,1,8,Debit Card,Monthly,28-05-2023,No,510
CUST0706,Female,52,South,Basic,23,41,955,0,49,UPI,Monthly,22-09-2024,No,943
CUST0707,Female,33,North,Basic,14,33,561,7,14,Debit Card,Quarterly,14-01-2025,Yes,462
CUST0708,Female,50,West,Basic,21,32,754,7,12,Net Banking,Yearly,26-11-2023,No,672
CUST0709,Male,35,West,Standard,55,38,2049,3,15,Debit Card,Quarterly,27-07-2023,No,2090
CUST0710,Female,37,West,Standard,35,24,855,8,6,PayPal,Monthly,18-05-2023,No,840
CUST0711,Female,40,East,Basic,20,28,625,7,28,UPI,Monthly,23-02-2024,Yes,560
CUST0712,Male,42,East,Basic,18,42,725,5,58,Debit Card,Monthly,26-03-2023,Yes,756
CUST0713,Female,24,South,Basic,16,22,352,10,22,PayPal,Monthly,14-09-2023,Yes,352
CUST0714,Female,26,West,Premium,117,35,4111,0,50,Net Banking,Quarterly,03-11-2023,No,4095
CUST0715,Male,55,West,Standard,50,33,1638,6,15,Debit Card,Monthly,21-08-2023,No,1650
CUST0716,Male,51,West,Standard,44,47,2136,5,51,Net Banking,Quarterly,29-03-2023,Yes,2068
CUST0717,Male,31,West,Standard,30,24,705,9,56,UPI,Yearly,12-05-2023,Yes,720
CUST0718,Male,39,South,Basic,22,45,1077,4,21,Debit Card,Monthly,24-08-2024,Yes,990
CUST0719,Male,39,West,Standard,59,39,2397,6,25,Debit Card,Quarterly,29-07-2023,No,2301
CUST0720,Male,48,North,Basic,24,41,1011,1,11,PayPal,Quarterly,17-04-2023,No,984
CUST0721,Female,49,North,Basic,22,19,420,3,19,UPI,Monthly,06-11-2024,No,418
CUST0722,Male,51,West,Basic,23,26,588,1,9,Debit Card,Monthly,03-07-2024,No,598
CUST0723,Male,26,West,Premium,115,43,5016,2,39,UPI,Monthly,11-08-2024,No,4945
CUST0724,Female,30,West,Basic,12,26,325,8,22,PayPal,Monthly,05-08-2024,No,312
CUST0725,Male,20,West,Standard,58,30,1778,4,26,Debit Card,Monthly,19-09-2024,No,1740
CUST0726,Male,29,South,Premium,99,25,2471,9,7,Debit Card,Quarterly,07-02-2024,No,2475
CUST0727,Female,35,North,Premium,112,5,565,7,27,Credit Card,Quarterly,19-02-2025,No,560
CUST0728,Male,50,West,Standard,44,11,498,3,33,Net Banking,Monthly,15-02-2023,Yes,484
CUST0729,Female,39,West,Standard,42,3,78,4,8,Net Banking,Yearly,27-12-2024,No,126
CUST0730,Male,47,South,Basic,17,46,844,2,31,Credit Card,Quarterly,20-04-2025,Yes,782
CUST0731,Male,56,West,Basic,22,11,211,10,49,UPI,Monthly,12-01-2023,Yes,242
CUST0732,Male,29,West,Basic,16,29,426,10,52,UPI,Monthly,19-06-2024,Yes,464
CUST0733,Male,46,West,Basic,22,13,299,5,59,Credit Card,Monthly,02-09-2023,Yes,286
CUST0734,Female,18,North,Basic,12,15,154,10,11,UPI,Monthly,11-01-2025,Yes,180
CUST0735,Female,38,East,Standard,36,35,1311,6,8,Debit Card,Monthly,26-08-2023,Yes,1260
CUST0736,Female,18,North,Standard,42,14,655,3,5,Credit Card,Monthly,04-11-2024,No,588
CUST0737,Female,31,West,Standard,45,7,402,9,11,Debit Card,Quarterly,15-09-2023,No,315
CUST0738,Female,39,West,Basic,20,43,933,1,22,PayPal,Quarterly,19-01-2023,No,860
CUST0739,Female,58,South,Standard,52,1,61,0,40,Net Banking,Quarterly,16-02-2025,No,52
CUST0740,Male,33,South,Standard,41,32,1337,3,10,PayPal,Monthly,20-01-2024,Yes,1312
CUST0741,Female,46,North,Standard,38,21,758,8,51,Debit Card,Monthly,29-02-2024,Yes,798
CUST0742,Female,64,East,Basic,11,43,486,10,45,Debit Card,Monthly,06-01-2025,Yes,473
CUST0743,Male,46,North,Standard,45,5,224,0,41,Debit Card,Monthly,25-05-2023,No,225
CUST0744,Male,55,South,Standard,36,16,655,1,28,Debit Card,Quarterly,12-01-2025,No,576
CUST0745,Female,45,North,Basic,19,37,767,10,13,UPI,Monthly,06-10-2023,No,703
CUST0746,Female,43,West,Basic,23,33,819,2,53,Credit Card,Monthly,23-03-2025,Yes,759
CUST0747,Female,37,West,Standard,53,12,651,6,30,Credit Card,Monthly,10-11-2023,No,636
CUST0748,Female,39,West,Basic,14,13,133,0,56,Net Banking,Monthly,27-05-2024,No,182
CUST0749,Male,44,North,Premium,93,25,2400,4,42,Net Banking,Yearly,25-08-2024,Yes,2325
CUST0750,Female,54,North,Basic,18,47,885,8,46,Net Banking,Quarterly,15-05-2024,No,846
CUST0751,Female,45,South,Standard,31,24,701,10,42,UPI,Monthly,01-06-2023,Yes,744
CUST0752,Female,33,West,Standard,56,11,569,1,50,PayPal,Yearly,05-04-2023,No,616
CUST0753,Female,23,East,Standard,43,11,532,4,45,Net Banking,Monthly,06-11-2023,Yes,473
CUST0754,Female,64,East,Premium,106,23,2424,4,48,Credit Card,Monthly,03-08-2023,No,2438
CUST0755,Female,28,South,Premium,74,45,3386,8,27,Debit Card,Monthly,01-11-2024,Yes,3330
CUST0756,Male,41,South,Basic,25,12,378,1,29,Credit Card,Monthly,03-08-2024,No,300
CUST0757,Male,65,North,Basic,18,27,548,10,59,UPI,Quarterly,01-10-2024,Yes,486
CUST0758,Male,23,North,Basic,20,2,139,3,31,Credit Card,Monthly,11-05-2024,Yes,40
CUST0759,Female,35,West,Standard,48,3,118,3,34,Net Banking,Monthly,21-03-2025,Yes,144
CUST0760,Male,39,East,Standard,51,22,1152,3,24,UPI,Monthly,12-11-2024,Yes,1122
CUST0761,Female,24,South,Basic,22,47,1019,0,39,UPI,Yearly,06-05-2023,No,1034
CUST0762,Female,46,North,Standard,45,33,1540,10,13,UPI,Quarterly,04-01-2023,No,1485
CUST0763,Male,20,East,Premium,113,29,3286,9,32,Net Banking,Quarterly,14-02-2024,No,3277
CUST0764,Male,48,South,Premium,76,47,3620,4,39,Net Banking,Yearly,19-07-2023,No,3572
CUST0765,Male,23,South,Basic,24,11,328,1,31,Debit Card,Quarterly,09-11-2024,No,264
CUST0766,Male,60,East,Standard,52,2,95,5,58,Net Banking,Monthly,28-01-2024,No,104
CUST0767,Male,60,East,Basic,25,6,185,3,60,Net Banking,Monthly,12-08-2024,No,150
CUST0768,Male,63,East,Standard,50,42,2193,6,52,Credit Card,Quarterly,27-08-2023,Yes,2100
CUST0769,Female,25,North,Basic,16,48,747,9,24,UPI,Quarterly,11-05-2023,No,768
CUST0770,Male,21,South,Standard,42,28,1207,5,52,Credit Card,Monthly,26-11-2024,No,1176
CUST0771,Female,43,South,Basic,20,10,225,3,32,Credit Card,Yearly,27-11-2024,No,200
CUST0772,Female,56,West,Basic,13,18,330,7,41,Credit Card,Quarterly,28-04-2025,Yes,234
CUST0773,Female,39,South,Basic,17,45,728,2,55,Credit Card,Quarterly,14-05-2024,No,765
CUST0774,Female,53,South,Basic,25,23,625,6,5,PayPal,Monthly,24-06-2024,No,575
CUST0775,Female,43,West,Basic,11,46,533,7,42,UPI,Monthly,17-06-2023,Yes,506
CUST0776,Male,27,West,Basic,16,48,720,5,47,Net Banking,Yearly,12-08-2024,Yes,768
CUST0777,Female,61,West,Premium,76,23,1819,2,4,Debit Card,Yearly,01-05-2023,No,1748
CUST0778,Male,58,West,Standard,33,16,579,7,20,Credit Card,Monthly,05-12-2024,Yes,528
CUST0779,Male,47,West,Premium,87,41,3630,5,1,PayPal,Quarterly,03-05-2023,No,3567
CUST0780,Female,32,East,Basic,25,18,424,9,12,PayPal,Quarterly,29-01-2024,No,450
CUST0781,Female,26,North,Basic,15,26,345,6,36,PayPal,Monthly,17-04-2025,Yes,390
CUST0782,Male,55,North,Standard,50,8,403,10,58,PayPal,Yearly,01-05-2023,Yes,400
CUST0783,Male,46,North,Premium,78,37,2888,10,11,Credit Card,Monthly,31-03-2023,No,2886
CUST0784,Female,50,West,Basic,15,28,370,3,20,Debit Card,Yearly,17-02-2023,No,420
CUST0785,Male,54,South,Standard,59,23,1444,8,14,Credit Card,Monthly,05-12-2024,Yes,1357
CUST0786,Female,30,North,Basic,16,9,235,3,38,PayPal,Yearly,03-01-2024,Yes,144
CUST0787,Male,34,South,Basic,15,26,456,1,17,Credit Card,Quarterly,23-11-2024,No,390
CUST0788,Male,58,West,Standard,52,42,2183,5,37,Debit Card,Yearly,04-11-2024,No,2184
CUST0789,Female,38,North,Premium,71,39,2782,1,18,UPI,Monthly,08-05-2023,No,2769
CUST0790,Male,58,West,Basic,18,10,187,4,1,Credit Card,Yearly,11-04-2023,No,180
CUST0791,Female,25,East,Basic,19,38,797,1,34,PayPal,Quarterly,24-12-2023,No,722
CUST0792,Female,24,West,Premium,118,25,2946,5,52,PayPal,Monthly,29-01-2025,No,2950
CUST0793,Male,26,East,Basic,14,43,584,2,25,Debit Card,Quarterly,04-08-2024,No,602
CUST0794,Female,61,South,Standard,35,29,1055,7,33,UPI,Quarterly,21-10-2023,Yes,1015
CUST0795,Male,58,South,Premium,96,21,1989,10,6,PayPal,Yearly,20-03-2023,No,2016
CUST0796,Female,21,North,Basic,25,1,83,10,33,Net Banking,Monthly,18-01-2025,Yes,25
CUST0797,Male,18,West,Standard,53,1,111,8,48,Debit Card,Yearly,20-12-2023,Yes,53
CUST0798,Male,61,West,Premium,84,12,977,5,54,Net Banking,Quarterly,17-05-2023,No,1008
CUST0799,Female,42,East,Basic,20,44,893,8,55,Net Banking,Yearly,23-02-2025,No,880
CUST0800,Female,36,West,Basic,22,14,336,10,33,Credit Card,Monthly,25-04-2025,No,308
CUST0801,Female,40,North,Basic,19,23,414,0,23,Credit Card,Monthly,09-01-2025,Yes,437
CUST0802,Female,45,South,Standard,46,10,515,1,59,Net Banking,Monthly,14-05-2024,Yes,460
CUST0803,Male,43,South,Basic,15,35,543,1,29,UPI,Monthly,03-11-2024,No,525
CUST0804,Female,65,West,Standard,57,46,2622,1,13,UPI,Monthly,19-10-2023,Yes,2622
CUST0805,Male,20,East,Basic,25,43,1093,1,27,Net Banking,Monthly,15-05-2024,No,1075
CUST0806,Male,50,East,Standard,56,25,1383,1,7,PayPal,Quarterly,22-03-2025,Yes,1400
CUST0807,Female,18,East,Standard,51,22,1181,9,48,Net Banking,Monthly,09-01-2023,Yes,1122
CUST0808,Female,23,South,Standard,34,47,1678,2,16,Net Banking,Monthly,15-10-2023,No,1598
CUST0809,Male,30,South,Standard,33,45,1563,9,12,Credit Card,Quarterly,13-07-2023,No,1485
CUST0810,Male,26,West,Standard,36,10,419,0,40,Net Banking,Monthly,24-07-2023,Yes,360
CUST0811,Male,51,East,Basic,17,15,291,6,31,Credit Card,Quarterly,04-03-2023,No,255
CUST0812,Female,35,South,Basic,23,16,399,0,12,UPI,Yearly,11-02-2023,Yes,368
CUST0813,Male,48,North,Basic,23,12,290,7,24,PayPal,Quarterly,09-12-2023,Yes,276
CUST0814,Female,26,South,Basic,21,48,1108,8,39,PayPal,Quarterly,16-01-2024,Yes,1008
CUST0815,Female,42,North,Basic,13,3,139,10,53,Credit Card,Monthly,15-07-2023,Yes,39
CUST0816,Female,52,East,Standard,45,13,671,2,3,UPI,Monthly,11-05-2023,Yes,585
CUST0817,Male,46,East,Standard,43,5,288,6,34,Debit Card,Monthly,30-05-2024,No,215
CUST0818,Male,36,South,Basic,16,48,819,7,44,Net Banking,Quarterly,29-06-2024,No,768
CUST0819,Male,50,North,Basic,22,39,877,3,12,PayPal,Quarterly,04-01-2023,Yes,858
CUST0820,Male,47,South,Standard,38,20,766,4,46,Credit Card,Quarterly,02-10-2023,No,760
CUST0821,Male,52,South,Basic,14,18,236,4,56,PayPal,Monthly,20-03-2025,Yes,252
CUST0822,Female,25,East,Basic,21,21,412,8,17,Credit Card,Monthly,09-01-2025,Yes,441
CUST0823,Male,58,West,Premium,84,47,3969,2,17,UPI,Yearly,17-01-2023,No,3948
CUST0824,Female,58,South,Standard,56,29,1630,5,18,Net Banking,Quarterly,28-07-2023,No,1624
CUST0825,Male,32,South,Standard,34,31,1027,7,12,PayPal,Monthly,15-04-2024,Yes,1054
